0.59394 2504.7 12800
0.59440 2505.13 12800
0.59487 2505.6 12800
0.59533 2506.03 12800
0.59579 2506.47 12800
0.59625 2506.9 12800
0.59672 2507.37 12800
0.59718 2507.8 12800
0.59764 2508.23 12800
0.59810 2508.7 12800
0.59856 2509.13 12800
0.59903 2509.57 12800
0.59949 2510 12800
0.59995 2510.47 12800
0.60041 2510.9 12800
0.60088 2511.33 12800
0.60134 2511.8 12800
0.60180 2512.23 12800
0.60226 2512.67 12800
0.60272 2513.1 12800
0.60319 2513.57 12800
0.60365 2514 12800
0.60411 2514.43 12800
0.60457 2514.87 12800
0.60504 2515.33 12800
0.60550 2515.77 12800
0.60596 2516.2 12800
0.60642 2516.63 12800
0.60688 2517.1 12800
0.60735 2517.53 12800
0.60781 2517.97 12800
0.60827 2518.4 12800
0.60873 2518.87 12800
0.60920 2519.3 12800
0.60966 2519.73 12800
0.61012 2520.17 12800
0.61058 2520.63 12800
0.61104 2521.07 12800
0.61151 2521.5 12800
0.61197 2521.93 12800
0.61243 2522.37 12800
0.61289 2522.83 12800
0.61336 2523.27 12800
0.61382 2523.7 12800
0.61428 2524.13 12800
0.61474 2524.57 12800
0.61520 2525.03 12800
0.61567 2525.47 12800
0.61613 2525.9 12800
0.61659 2526.33 12800
0.61705 2526.77 12800
0.61752 2527.23 12800
0.61798 2527.67 12800
0.61844 2528.1 12800
0.61890 2528.53 12800
0.61936 2528.97 12800
0.61983 2529.43 12800
0.62029 2529.87 12800
0.62234 2530.3 12800
0.62280 2530.73 12800
0.62326 2531.17 12800
0.62373 2531.6 12800
0.62419 2532.07 12800
0.62465 2532.5 12800
0.62511 2532.93 12800
0.62558 2533.37 12800
0.62604 2533.8 12800
0.62650 2534.23 12800
0.62696 2534.7 12800
0.62742 2535.13 12800
0.62789 2535.57 12800
0.62835 2536 12800
0.62881 2536.43 12800
0.62927 2536.87 12800
0.62974 2537.3 12800
0.63020 2537.77 12800
0.63066 2538.2 12800
0.63112 2538.63 12800
0.63158 2539.07 12800
0.63205 2539.5 12800
0.63251 2539.93 12800
0.63297 2540.37 12800
0.63343 2540.83 12800
0.63390 2541.27 12800
0.63436 2541.7 12800
0.63482 2542.13 12800
0.63528 2542.57 12800
0.63574 2543 12800
0.63621 2543.43 12800
0.63667 2543.87 12800
0.63713 2544.3 12800
0.63759 2544.73 12800
0.63806 2545.2 12800
0.63852 2545.63 12800
0.63898 2546.07 12800
0.63944 2546.5 12800
0.63990 2546.93 12800
0.64037 2547.37 12800
0.64083 2547.8 12800
0.64129 2548.23 12800
0.64175 2548.67 12800
0.64222 2549.1 12800
0.64268 2549.53 12800
0.64314 2550 12800
0.64360 2550.43 12800
0.64406 2550.87 12800
0.64453 2551.3 12800
0.64499 2551.73 12800
0.64545 2552.17 12800
0.64591 2552.6 12800
0.64638 2553.03 12800
0.64684 2553.47 12800
0.64730 2553.9 12800
0.64776 2554.33 12800
0.64822 2554.77 12800
0.64869 2555.2 12800
0.64915 2555.63 12800
0.64961 2556.07 12800
0.65007 2556.5 12800
0.65054 2556.93 12800
0.65100 2557.37 12800
0.65146 2557.8 12800
0.65351 2558.27 12800
0.65397 2558.7 12800
0.65444 2559.13 12800
0.65490 2559.57 12800
0.65536 2560 12800
0.65582 2560.43 12800
0.65628 2560.87 12800
0.65675 2561.3 12800
0.65721 2561.73 12800
0.65767 2562.17 12800
0.65813 2562.6 12800
0.65860 2563.03 12800
0.65906 2563.47 12800
0.65952 2563.9 12800
0.65998 2564.33 12800
0.66044 2564.77 12800
0.66091 2565.2 12800
0.66137 2565.63 12800
0.66183 2566.07 12800
0.66229 2566.5 12800
0.66276 2566.93 12800
0.66322 2567.37 12800
0.66368 2567.8 12800
0.66414 2568.23 12800
0.66460 2568.67 12800
0.66507 2569.1 12800
0.66553 2569.53 12800
0.66599 2569.97 12800
0.66645 2570.4 12800
0.66692 2570.8 12800
0.66738 2571.23 12800
0.66784 2571.67 12800
0.66830 2572.1 12800
0.66876 2572.53 12800
0.66923 2572.97 12800
0.66969 2573.4 12800
0.67015 2573.83 12800
0.67061 2574.27 12800
0.67108 2574.7 12800
0.67154 2575.13 12800
0.67200 2575.57 12800
0.67246 2576 12800
0.67292 2576.43 12800
0.67339 2576.87 12800
0.67385 2577.3 12800
0.67431 2577.73 12800
0.67477 2578.17 12800
0.67524 2578.6 12800
0.67570 2579 12800
0.67616 2579.43 12800
0.67662 2579.87 12800
0.67708 2580.3 12800
0.67755 2580.73 12800
0.67801 2581.17 12800
0.67847 2581.6 12800
0.67893 2582.03 12800
0.67940 2582.47 12800
0.67986 2582.9 12800
0.68032 2583.33 12800
0.68078 2583.77 12800
0.68124 2584.17 12800
0.68171 2584.6 12800
0.68217 2585.03 12800
0.68263 2585.47 12800
0.68468 1939.42 12800
0.68514 1939.75 12800
0.68561 1940.07 12800
0.68607 1940.4 12800
0.68653 1940.73 12800
0.68699 1941.03 12800
0.68746 1941.35 12800
0.68792 1941.67 12800
0.68838 1942 12800
0.68884 1942.32 12800
0.68930 1942.65 12800
0.68977 1942.97 12800
0.69023 1943.3 12800
0.69069 1943.6 12800
0.69115 1943.93 12800
0.69162 1944.25 12800
0.69208 1944.58 12800
0.69254 1944.9 12800
0.69300 1945.22 12800
0.69346 1945.55 12800
0.69393 1945.85 12800
0.69439 1946.17 12800
0.69485 1946.5 12800
0.69531 1946.83 12800
0.69578 1947.15 12800
0.69624 1947.47 12800
0.69670 1947.78 12800
0.69716 1948.1 12800
0.69762 1948.42 12800
0.69809 1948.75 12800
0.69855 1949.07 12800
0.69901 1949.4 12800
0.69947 1949.7 12800
0.69994 1950.03 12800
0.70040 1950.35 12800
0.70086 1950.67 12800
0.70132 1951 12800
0.70178 1951.32 12800
0.70225 1951.62 12800
0.70271 1951.95 12800
0.70317 1952.27 12800
0.70363 1952.6 12800
0.70410 1952.93 12800
0.70456 1953.23 12800
0.70502 1953.55 12800
0.70548 1953.88 12800
0.70594 1954.2 12800
0.70641 1954.52 12800
0.70687 1954.82 12800
0.70733 1955.15 12800
0.70779 1955.47 12800
0.70826 1955.8 12800
0.70872 1956.1 12800
0.70918 1956.43 12800
0.70964 1956.75 12800
0.71010 1957.08 12800
0.71057 1957.4 12800
0.71103 1957.7 12800
0.71149 1958.02 12800
